"Mean.BL"	"Var.BL"	"Mean.Tr"	"Var.Tr"	"Moran.I"	"Age"	"Colless"	"Sackin"	"nLTT"	"Msig"	"Cvar"	"Svar"	"Shgt"	"Dcdf"	"Skw"	"Krts"	"MnRegTr"	"VrRegTr"	"MnTrDif"	"VrTrDif"	"MnRegBl"	"VarRegBl"	"MnBlDif"	"VarBlDif"	"Amp1"	"Amp2"	"BiCoef"	"BiRatio"	"Mode1"	"Mode2"	"Blkm.K"
"11"	43.5599426	2209.51397994239	4.2074761286266	0.842238865352274	0.0967980206927735	135.758055	0.844444444444444	60	0.520516718546408	0.0204735752128543	-8.14608543896593	-0.000793275429396316	0.00810918813676301	0.245454545454545	-0.575620543710763	-1.10795007674674	4.10081368892431	0.996846920030879	-0.106662439702292	0.154608054678605	10.2344558015521	351.103982916145	-33.3254867984479	-1858.40999702624	2.30367406728383	3.47778677593153	0.435260662831376	0.0595633753782734	4	6	0.428301147494538
"12"	47.4528285	2572.80225656047	4.34908963255232	0.368443593944828	-0.0196822363212841	135.758049	0.857142857142857	42	0.558530560441215	0.0119031150379395	-5.84603461471522	-0.000835794869956778	0.0135868515621532	0.263888888888889	-0.0980679419482552	-3.07566348545714	4.10081368892431	0.996846920030879	-0.248275943628013	0.628403326086051	10.2344558015521	351.103982916145	-37.2183726984479	-2221.69827364433	3.50760476326864	4.39254080692547	0.674983879960178	0.0770705768880985	4	5	0.324289382555485
"13"	39.1927752234375	1638.14420882139	4.06002389837537	0.910538179109597	-0.00175276318715565	123.734226	0.216666666666667	80	0.533361344536168	0.0389766166377729	-7.08715496279805	-0.00105530998786791	0.012960236126836	0.294117647058824	-0.368872689386089	-0.359062362463366	4.10081368892431	0.996846920030879	0.0407897905489385	0.0863087409212822	10.2344558015521	351.103982916145	-28.9583194218854	-1287.04022590525	1.80210785175666	3.66747376380749	0.344463109013757	7.346526959141	3	8	0.202754914076793
"14"	47.5492357272727	2033.74973141482	4.43656523817034	0.518709276035975	0.0329898648169003	135.758054	0.563636363636364	59	0.579251357553636	0.006510059952396	2.39461496575789	-0.00031667127541794	0.00486611428878823	0.325757575757576	0.215806243054948	-2.72632449322059	4.10081368892431	0.996846920030879	-0.335751549246039	0.478137643994904	10.2344558015521	351.103982916145	-37.3147799257206	-1682.64574849868	4.36033417953666	0.468621270759671	0.80073852786735	0	4	5	0.678290195610183
"15"	40.8438820053571	1911.18587392244	4.04895498679523	0.847390984749361	0.0839365713858362	135.758054	0.494505494505495	83	0.49883681298539	1.31928077459791	3.99577225834476	-0.00735236640222138	0.0230183038666879	0.461904761904762	-0.633534765453061	0.405089882732113	4.10081368892431	0.996846920030879	0.0518587021290795	0.149455935281517	10.2344558015521	351.103982916145	-30.609426203805	-1560.08189100629	1.79045910682981	3.85424340931954	0.335711224862111	0.124439953424872	3	6	0.00548849665088906
"16"	50.3511301211538	2132.45945493968	4.33266884005659	0.804810387243722	-0.00158296466794097	131.680689	0.435897435897436	72	0.647247836110433	0.0075924097154831	6.39143678715267	-0.000381374002497569	0.00135604795211491	0.412087912087912	-0.0280337805496279	-3.02806472152127	4.10081368892431	0.996846920030879	-0.231855151132285	0.192036532787157	10.2344558015521	351.103982916145	-40.1166743196017	-1781.35547202353	3.5569035897715	5.09513197059969	1.23121464642195	1.01630563034544	3	5	0.973786314770738
"17"	40.6330450041667	1815.43394226883	4.06075195580687	0.791143246584017	0.0137495091153166	135.758054	0.326797385620915	108	0.504291801743526	1.02978838102406	4.52437841631075	-0.00592823554519596	0.0195272168526308	0.467836257309941	-0.364392590970288	0.38583548123249	4.10081368892431	0.996846920030879	0.0400617331174402	0.205703673446862	10.2344558015521	351.103982916145	-30.3985892026146	-1464.32995935268	1.79749788582052	3.68485893690595	0.286101935782063	8.46080209716753	3	9	0.00643355140815915
"18"	37.769128305	1621.57201784367	4.16146930261123	0.373182729640192	-0.0662804939912986	123.734226	0.238095238095238	73	0.509549693709077	1.20547509464136	3.59078612712439	-0.0059899175805524	0.0190295366896147	0.4375	0.598154692871749	-1.56975585683475	4.10081368892431	0.996846920030879	-0.0606556136869196	0.623664190390687	10.2344558015521	351.103982916145	-27.5346725034479	-1270.46803492753	3.79224652471995	0.640257098172847	0.634766992215721	0	3	8	0.00284847378430303
"19"	38.3158650926471	1714.01002052931	4.02971846329724	1.13512611605067	0.00968130630368419	123.734226	0.330882352941176	97	0.522112529794595	1.08117625334989	3.27678914748219	-0.00636042773679166	0.0225779582569502	0.441176470588235	-0.387355070193936	-1.3221200334874	4.10081368892431	0.996846920030879	0.0710952256270607	-0.138279196019789	10.2344558015521	351.103982916145	-28.0814092910949	-1362.90603761316	3.92593704637488	0.337854606290688	0.502119284668752	0	3	5	0.00928906235321259
"20"	31.5273534642857	1434.67004102139	3.85626353626882	1.29739137566939	0.190138484236296	123.734226	0.505494505494505	86	0.41285703202962	1.31752302164539	3.67229135098992	-0.00679092619263059	0.0120493232946523	0.528571428571428	-0.335820055754004	-2.00411915171084	4.10081368892431	0.996846920030879	0.24455015265549	-0.30054445563851	10.2344558015521	351.103982916145	-21.2928976627336	-1083.56605810525	4.2838421571324	0.334034285890487	0.63042761647568	0	4	5	0.00983490573543044
